date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-11,RJ,Rio de Janeiro,city,1905,98,False,6747815,3304557,28.23136,0.0514
2020-04-10,RJ,Rio de Janeiro,city,1808,92,False,6747815,3304557,26.79386,0.0509
2020-04-09,RJ,Rio de Janeiro,city,1633,82,False,6747815,3304557,24.20043,0.0502
2020-04-08,RJ,Rio de Janeiro,city,1449,73,False,6747815,3304557,21.47362,0.0504
2020-04-07,RJ,Rio de Janeiro,city,1251,59,False,6747815,3304557,18.53933,0.0472
2020-04-06,RJ,Rio de Janeiro,city,1110,47,False,6747815,3304557,16.44977,0.0423
2020-04-05,RJ,Rio de Janeiro,city,1068,42,False,6747815,3304557,15.82735,0.0393
2020-04-04,RJ,Rio de Janeiro,city,982,38,False,6747815,3304557,14.55286,0.0387
2020-04-03,RJ,Rio de Janeiro,city,867,36,False,6747815,3304557,12.8486,0.0415
2020-04-02,RJ,Rio de Janeiro,city,798,31,False,6747815,3304557,11.82605,0.0388
2020-04-01,RJ,Rio de Janeiro,city,697,20,False,6747815,3304557,10.32927,0.0287
2020-03-31,RJ,Rio de Janeiro,city,586,18,False,6747815,3304557,8.68429,0.0307
2020-03-30,RJ,Rio de Janeiro,city,553,13,False,6747815,3304557,8.19525,0.0235
2020-03-29,RJ,Rio de Janeiro,city,516,13,False,6747815,3304557,7.64692,0.0252
2020-03-28,RJ,Rio de Janeiro,city,489,9,False,6747815,3304557,7.24679,0.0184
2020-03-27,RJ,Rio de Janeiro,city,431,6,False,6747815,3304557,6.38725,0.0139
2020-03-26,RJ,Rio de Janeiro,city,368,6,False,6747815,3304557,5.45362,0.0163
2020-03-25,RJ,Rio de Janeiro,city,331,5,False,6747815,3304557,4.90529,0.0151
2020-03-24,RJ,Rio de Janeiro,city,276,3,False,6747815,3304557,4.09021,0.0109
2020-03-23,RJ,Rio de Janeiro,city,212,1,False,6747815,3304557,3.14176,0.0047
2020-03-22,RJ,Rio de Janeiro,city,168,0,False,6747815,3304557,2.48969,0.0
2020-03-21,RJ,Rio de Janeiro,city,99,0,False,6747815,3304557,1.46714,0.0
2020-03-19,RJ,Rio de Janeiro,city,56,0,False,6747815,3304557,0.8299,0.0
2020-03-18,RJ,Rio de Janeiro,city,55,0,False,6747815,3304557,0.81508,0.0
2020-03-16,RJ,Rio de Janeiro,city,23,0,False,6747815,3304557,0.34085,0.0
2020-03-15,RJ,Rio de Janeiro,city,22,0,False,6747815,3304557,0.32603,0.0
2020-03-12,RJ,Rio de Janeiro,city,13,0,False,6747815,3304557,0.19265,0.0
2020-03-08,RJ,Rio de Janeiro,city,2,0,False,6747815,3304557,0.02964,0.0
2020-03-06,RJ,Rio de Janeiro,city,1,0,False,6747815,3304557,0.01482,0.0
