mean_fit_time,mean_test_score,std_test_score,mean_train_score,std_train_score
0.005442380905151367,0.7250426169308078,0.040735251065837315,0.9382813018393679,0.004744222569758852
0.006172370910644531,0.704433996907615,0.04027912684238264,0.9770433080631685,0.0036749745203716617
0.005355548858642578,0.6993811364514883,0.04613254035687942,0.9580805215961827,0.005209744267895762
0.015574455261230469,0.6960834943950522,0.06931482368030598,0.9685130198172818,0.005657435955179488
0.015694427490234374,0.6960834943950522,0.06931482368030598,0.9685130198172818,0.005657435955179488
0.01614971160888672,0.6960834943950522,0.06931482368030598,0.9685130198172818,0.005657435955179488
0.00555729866027832,0.6939434673366834,0.049945514656759525,0.9672349075731594,0.0026896232265532015
0.008800268173217773,0.6924503285659065,0.03141601539628809,0.9618352526642495,0.002384706558815831
0.005038404464721679,0.6893221878623889,0.04999492853845663,0.9480621185074943,0.0068738613682888606
0.007352352142333984,0.6893221878623889,0.04999492853845663,0.9480621185074943,0.0068738613682888606
0.006211137771606446,0.6884387321221492,0.05641332275833774,0.95712341832245,0.006029317621021045
0.006078910827636719,0.6884387321221492,0.05641332275833774,0.95712341832245,0.006029317621021045
0.006117677688598633,0.6884387321221492,0.05641332275833774,0.95712341832245,0.006029317621021045
0.006190681457519531,0.6884387321221492,0.05641332275833774,0.95712341832245,0.006029317621021045
0.016063833236694337,0.6815735407808272,0.05948906880749419,0.9699001266886288,0.0032606714680078054
0.018796348571777345,0.6812426555856204,0.02421335034492531,0.9769640432191482,0.003429110888411381
0.005783462524414062,0.6809780633938927,0.05137173384157664,0.9620469322193517,0.002109542060758377
0.0162351131439209,0.6769816389640511,0.060586299339424186,0.9734168913064407,0.003654426949861627
0.01662449836730957,0.6769816389640511,0.060586299339424186,0.9734168913064407,0.003654426949861627
0.0055045604705810545,0.6764070351758793,0.026509967045474304,0.9461765137185892,0.006264252088148181
0.019866085052490233,0.6744988403556242,0.016771472058611285,0.9819502243140343,0.003517887692778301
0.005869770050048828,0.6734418245071512,0.0521205264972049,0.9469791696073726,0.008245189025486408
0.005983877182006836,0.6734418245071512,0.0521205264972049,0.9469791696073726,0.008245189025486408
0.00627899169921875,0.6734418245071512,0.0521205264972049,0.9469791696073726,0.008245189025486408
0.005837726593017578,0.6734418245071512,0.0521205264972049,0.9469791696073726,0.008245189025486408
0.005925369262695312,0.6607283533049865,0.03560025083945756,0.9799178285320502,0.0034364214616048262
0.005973291397094726,0.6584312910707382,0.0717533680231747,0.9555956929244263,0.008005413923135796
0.017983007431030273,0.6570636838036336,0.030465683699851077,0.9861076073982009,0.0032674722187567614
0.025064706802368164,0.6545247390800155,0.053349303057357744,0.9826820921322271,0.0024533368710597625
0.005595111846923828,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.005634880065917969,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.0076485157012939455,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.005729389190673828,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.005505275726318359,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.005548954010009766,0.6534246231155778,0.030138030492626245,0.9522584305063226,0.005187147861677758
0.022661352157592775,0.6532463277928102,0.06698168249229054,0.9932758420794453,0.001601499794637046
0.023272991180419922,0.6486663123308851,0.03248684850676896,0.9887557206533228,0.0011409340082119738
0.006812953948974609,0.6444947816003093,0.049874478797110246,0.9827056690537356,0.0018625770028386718
0.018716144561767577,0.6441011789717821,0.012476210414135923,0.9950119021680512,0.001144249924306917
0.005512380599975586,0.6394304213374566,0.02902818559070307,0.9601692748768041,0.004808186986784296
0.006249809265136718,0.6390186509470428,0.05409925802459782,0.9710777527480972,0.0030295585391434446
0.006346321105957032,0.6390186509470428,0.05409925802459782,0.9710777527480972,0.0030295585391434446
0.01853771209716797,0.633966370313104,0.051035866766217894,0.995297517103146,0.0010306496269099792
0.01958465576171875,0.6240293776575184,0.0406108856563521,0.998631852387781,0.00024209150494582088
0.01852445602416992,0.6240293776575184,0.0406108856563521,0.998631852387781,0.00024209150494582088
0.018451404571533204,0.6240293776575184,0.0406108856563521,0.998631852387781,0.00024209150494582088
0.006012487411499024,0.6238995941244685,0.06401051922019138,0.9862874489101351,0.0016305430646322242
0.00671539306640625,0.5989274255894859,0.02511040599481105,0.9938509370929008,0.0008602562230416196
0.0064509868621826175,0.5913357170467723,0.02540331177609034,0.9950915666464708,0.0008940521021237493
0.005797910690307617,0.5803943757247778,0.04324527714847031,0.9936667765133447,0.0009519131102855635
